0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.926791882053171e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01731926700741102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00842847366928882,0.014005429849030289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011373112594686772,0.0,0.021636871455058673,0.0,0.0,0.0,0.11577888909912468,0.0,0.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0,0.3273095100700661,0.0,0.0,0.0,0.0,0.07658623572942379,0.002852385189624002,0.0,3.7854518248689094e-05,0.0,0.0,0.0,0.011347716686448128,0.0,0.1064746216069075,0.05133619205024849,0.01860165375054272,0.00026728924062168136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03233427114649139,0.011373112594686772,0.0,0.0,0.0,7.353513026149126e-06,0.0,0.011026277820068174,0.07961615832256583,0.0007667776330332625,0.0,0.0,0.009177239304763513,0.0038599684946307496,0.0,0.0,0.0,0.0,0.0,0.05102372396168072,0.0,0.0,0.0,0.0,0.060530093057737364,0.0,0.0,0.0,0.038293117864711894,0.0,0.035314764311029194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014188112483461498,0.0,0.0,0.0,0.027948584764696312,0.0,0.02356848709025037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041373565360147295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04909663115495499,0.0,0.0
0.0,0.0,0.0,0.3273095100700661,1.0,0.0,0.0,0.0,0.0,0.18978961725546126,0.007210000403514603,0.0,9.380790796772927e-05,0.0,0.0,0.0,0.028849438248253235,0.0,0.263856520557928,0.13163495201575823,0.047291210736037724,0.0006780154874376352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08193713445742741,0.028633592574174405,0.0,0.0,0.0,1.8429748367094883e-05,0.0,0.027871224342752708,0.20124649914749085,0.001921737097301139,0.0,0.0,0.022388948605447975,0.009791334714011873,0.0,0.0,0.0,0.0,0.0,0.12554337391922488,0.0,0.0,0.0,0.0,0.15520971807502945,0.0,0.0,0.0,0.09489480893274965,0.0,0.08804672974264216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035953594716503626,0.0,0.0,0.0,0.07017868957205993,0.0,0.05906854110709476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10433693690403213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12240766429876604,0.0,0.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20579597084136372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0811514563005731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04950547661735247,0.0,0.0,0.0,0.18406320649780317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11233974880885361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05195780102223306,0.022818023963303336,0.07749638119954218,0.0,0.0,0.0,0.0,0.04693738744244408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.08040415073266659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11115765777146536,0.0,0.0,0.012157628853980274,0.0,0.05355229612652139,0.09416243445541943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13169660655686485,0.0,0.0,0.0,0.0,0.19816542756498373,0.07632574646434927,0.0,0.0,0.0,0.0,0.13929448733624086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09527649188027797,0.0,0.0,0.16166127009813652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08974652981366406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05508778913399165,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.07658623572942379,0.18978961725546126,0.0,0.0,0.0,0.0,1.0,0.004398374627625421,0.0,5.7226393784217315e-05,0.0,0.0,0.0,0.017599255216478097,0.0,0.32192503756027474,0.16060466037493437,0.028849438248253235,0.0004136152496786352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04998477019255159,0.017467581141135717,0.0,0.0,0.0,1.1242847860573767e-05,0.0,0.025503761189634974,0.18415203406169306,0.0017584991457310893,0.0,0.0,0.01365811067602841,0.011946173582932065,0.0,0.0,0.0,0.0,0.0,0.07658623572942379,0.0,0.0,0.0,0.0,0.18936766927483917,0.0,0.0,0.0,0.05788944473563556,0.0,0.05371185582134702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021933061015629213,0.0,0.0,0.0,0.042811671336839795,0.0,0.03603405796893571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06364950212473597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07467333352937625,0.0,0.0
0.0,0.0,0.0,0.002852385189624002,0.007210000403514603,0.0,0.0,0.0,0.0,0.004398374627625421,1.0,0.0,1.2089673971198396e-05,0.0,0.0,0.0,0.008437416876036592,0.0,0.006114875208338733,0.02704788593340411,0.004728536080861264,0.00013012723881221974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023724034170608737,0.0027790942510632086,0.0,0.0,0.0,2.4535417302239922e-06,0.004636048630879178,0.0006844543095078156,0.004942159408604496,4.6005806273841275e-05,0.0,0.0,0.0004971337149764339,0.0009395945772830176,0.0,0.0,0.0,0.0,0.0,0.002852385189624002,0.0,0.0,0.0,0.0,0.04433803052364025,0.0,0.0,0.0,0.008796749255250843,0.0,0.011544884373552297,0.007583586971622173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003558969107673129,0.0,0.0,0.0,0.0016894520868460199,0.0,0.005656332185656098,0.0,0.0,0.0037083081496124314,0.0,0.0,0.0,0.0,0.029004690114330104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011544884373552297,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.926791882053171e-05,0.0,0.0,3.7854518248689094e-05,9.380790796772927e-05,0.0,0.0,0.0,0.0,5.7226393784217315e-05,1.2089673971198396e-05,0.0,1.0,0.0,0.0,0.0,4.837451893698742e-05,0.0,7.955944780507049e-05,7.938256775623891e-05,5.703800800052197e-05,2.19740281623739e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.882451473891432e-05,3.453502383396227e-05,0.0,0.0,0.0,4.296294913408647e-08,0.0,8.40388255914554e-06,6.068093469722955e-05,8.055885489166388e-07,0.0,0.0,6.750837059698513e-06,8.209017878665993e-06,0.0,0.0,0.0,0.0,0.0,3.7854518248689094e-05,0.0,0.0,0.0,0.0,0.00013012723881221974,0.0,0.0,0.0,0.00011445278720055067,0.0,0.00014763608838353162,2.2603776952970605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.028671482502697e-05,0.0,0.0,1.0709781799298954e-05,5.44247309263701e-05,0.0,9.904568118172292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012584095388695307,0.0,0.0,0.0,1.4644753761650741e-05,0.0,2.722841381602693e-05,0.0,0.0,0.0,0.00045872641692941575,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08040415073266659,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02893875570797272,0.0,0.0,0.005893050095981306,0.0,0.025957887645591152,0.10090094561774161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19872445898583513,0.0,0.0,0.0,0.0,0.13384078635935895,0.080202696450267,0.0,0.0,0.0,0.0,0.07059947895820656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03084478984896826,0.0,0.0,0.09480389042710645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051505566323232145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03079062918127172,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.011347716686448128,0.028849438248253235,0.0,0.0,0.0,0.0,0.017599255216478097,0.008437416876036592,0.0,4.837451893698742e-05,0.0,0.0,0.0,1.0,0.0,0.024467504139493446,0.08174755420272367,0.019368695303483056,0.0003825364510896859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16060847682867996,0.011276077508936099,0.0,0.0,0.0,7.130835539036265e-06,0.018732266928884186,0.002787689518549083,0.020128744594029198,0.00018588956070481839,0.0,0.0,0.0019649537641743113,0.001986779775372114,0.0,0.0,0.0,0.0,0.0,0.011347716686448128,0.0,0.0,0.0,0.0,0.096387886703594,0.0,0.0,0.0,0.03519851026966025,0.0,0.03339873256830645,0.02221748450004749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01453075806554759,0.0,0.0,0.0,0.006838090930111269,0.0,0.03177405482388019,0.0,0.0,0.014846106529554018,0.0,0.0,0.0,0.0,0.11476723963562394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04643285282912129,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1064746216069075,0.263856520557928,0.0,0.0,0.0,0.0,0.32192503756027474,0.006114875208338733,0.0,7.955944780507049e-05,0.0,0.0,0.0,0.024467504139493446,0.0,1.0,0.2791023784962777,0.040108160321482865,0.0007994426331625104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06949172317546677,0.024284443211978316,0.0,0.0,0.0,2.1730368754259845e-05,0.0,0.03545680625710713,0.2560188258126918,0.0033988572437055027,0.0,0.0,0.0189882966860151,0.028862210933880746,0.0,0.0,0.0,0.0,0.0,0.1064746216069075,0.0,0.0,0.0,0.0,0.3290873800393956,0.0,0.0,0.0,0.08048125964875846,0.0,0.07467333352937625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030492612021968422,0.0,0.0,0.0,0.059519265603466924,0.0,0.05009663486737692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.088489225115364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10381519415259752,0.0,0.0
0.0,0.0,0.0,0.05133619205024849,0.13163495201575823,0.0,0.0,0.0,0.0,0.16060466037493437,0.02704788593340411,0.0,7.938256775623891e-05,0.0,0.0,0.0,0.08174755420272367,0.0,0.2791023784962777,1.0,0.045813341544511395,0.0006485245064719875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22793643424625012,0.026277508540444864,0.0,0.0,0.0,2.2954417109023242e-05,0.04337313364812698,0.019604481331542477,0.14155579199021306,0.0012912392541024576,0.0,0.0,0.008805157120376321,0.014048175841785176,0.0,0.0,0.0,0.0,0.0,0.05133619205024849,0.0,0.0,0.0,0.0,0.6100380556818533,0.0,0.0,0.0,0.08030233018746719,0.0,0.07678910321982574,0.09276094091657518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034193962082809524,0.0,0.0,0.0,0.03174997874818517,0.0,0.05291852455468628,0.0,0.0,0.033897527648415846,0.0,0.0,0.0,0.0,0.27534523097612823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10675665974432433,0.0,0.0
0.0,0.0,0.0,0.01860165375054272,0.047291210736037724,0.0,0.0,0.0,0.0,0.028849438248253235,0.004728536080861264,0.0,5.703800800052197e-05,0.0,0.0,0.0,0.019368695303483056,0.0,0.040108160321482865,0.045813341544511395,1.0,0.0024952490600539472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05428374436822601,0.05545265930701276,0.0,0.0,0.0,3.506749524535472e-05,0.0,0.004569697730469004,0.032995883464238734,0.00030471797451561103,0.0,0.012848916517360686,0.003221034730330125,0.006513625669798893,0.13810603071900543,0.0,0.0,0.0,0.0,0.01860165375054272,0.0,0.0,0.0,0.0,0.05401814424141258,0.0,0.0,0.0,0.11539775272533138,0.0,0.05474860503739547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01972513590209546,0.023819428854001966,0.0,0.0,0.0,0.011209285824747738,0.0,0.07492906733045486,0.0,0.0,0.0,0.04269025910056946,0.0,0.0,0.0,0.06779505529683169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07611468234915653,0.0,0.0
0.0,0.0,0.0,0.00026728924062168136,0.0006780154874376352,0.0,0.0,0.0,0.0,0.0004136152496786352,0.00013012723881221974,0.0,2.19740281623739e-06,0.0,0.0,0.0,0.0003825364510896859,0.0,0.0007994426331625104,0.0006485245064719875,0.0024952490600539472,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007721507732910002,0.0007907128683443263,0.0,0.0,0.0,1.8710798003268092e-06,0.0,9.045521288076198e-05,0.0004697972886415088,8.411914883552293e-06,0.0,0.00018321580602315528,4.639977856498941e-05,0.00034599118917005996,0.001969287264997788,0.0,0.0,0.0,0.0,0.00026728924062168136,0.0,0.0,0.0,0.0,0.0010630886064101723,0.0,0.0,0.0,0.0016544609987145407,0.0,0.001089075531826368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028414531808783306,0.0003388158024657774,0.0,0.0,0.0,0.00015998964307815738,0.0,0.0014878246397162839,0.0,0.0,0.0,0.000609726154980338,0.0,0.0,0.0,0.0009661153916331537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001089075531826368,0.0,0.0
